,location,size,total_sqft,bath,price,bhk,price_per_sqft
4338,other,2 BHK,1355.0,2.0,95.0,2,7011
4339,other,1 BHK,833.0,1.0,49.0,1,5882
4342,Ramamurthy Nagar,2 BHK,1200.0,2.0,48.0,2,4000
4343,Yeshwanthpur,1 BHK,669.0,1.0,36.85,1,5508
4347,NGR Layout,2 BHK,1020.0,2.0,45.0,2,4411
4349,other,2 BHK,1037.0,2.0,36.28,2,3498
4351,Kodichikkanahalli,2 BHK,1070.0,2.0,43.0,2,4018
4354,Kanakpura Road,2 BHK,1207.0,2.0,79.9,2,6619
4355,Varthur,2 BHK,1140.0,2.0,55.5,2,4868
4356,other,2 BHK,1220.0,2.0,68.0,2,5573
4361,Haralur Road,2 BHK,1225.0,2.0,70.0,2,5714
4362,Marathahalli,2 BHK,1075.0,2.0,52.43,2,4877
4363,Panathur,2 BHK,1000.0,2.0,68.0,2,6800
4365,Yelahanka,2 BHK,1322.0,2.0,86.0,2,6505
4368,AECS Layout,2 BHK,1045.0,2.0,36.58,2,3500
4371,Brookefield,2 BHK,1125.0,2.0,70.0,2,6222
4375,other,2 BHK,780.0,2.0,35.0,2,4487
4376,other,2 Bedroom,1350.0,2.0,110.0,2,8148
4378,other,2 BHK,1350.0,2.0,41.0,2,3037
4381,Dasanapura,1 BHK,708.0,1.0,28.32,1,4000
4383,Hoodi,2 BHK,1400.0,2.0,82.0,2,5857
4384,Bellandur,2 BHK,1310.0,2.0,72.0,2,5496
4386,Electronics City Phase 1,2 BHK,1175.0,2.0,57.0,2,4851
4390,Haralur Road,2 BHK,1194.0,2.0,46.0,2,3852
4392,8th Phase JP Nagar,2 BHK,1080.0,2.0,35.0,2,3240
4394,Whitefield,2 Bedroom,1200.0,2.0,45.0,2,3750
4398,Sector 2 HSR Layout,2 BHK,1146.0,2.0,55.0,2,4799
4399,Rachenahalli,1 BHK,440.0,1.0,28.0,1,6363
4400,Sahakara Nagar,2 BHK,1048.0,2.0,50.0,2,4770
4402,Hennur Road,2 BHK,1232.0,2.0,69.61,2,5650
4403,Whitefield,2 BHK,1150.0,2.0,90.0,2,7826
4409,Somasundara Palya,2 BHK,1185.0,2.0,70.0,2,5907
4412,Kaval Byrasandra,2 BHK,1185.0,2.0,49.0,2,4135
4413,other,2 BHK,1150.0,2.0,49.0,2,4260
4416,Pai Layout,2 BHK,1075.0,2.0,35.0,2,3255
4418,Banashankari,2 BHK,1600.0,2.0,63.98,2,3998
4420,Haralur Road,2 BHK,1000.0,2.0,78.0,2,7800
4421,7th Phase JP Nagar,2 BHK,1215.0,2.0,90.0,2,7407
4423,Akshaya Nagar,2 BHK,1280.0,2.0,60.0,2,4687
4424,Rachenahalli,2 BHK,1113.0,2.0,55.0,2,4941
4425,Horamavu Banaswadi,2 BHK,1272.0,2.0,48.0,2,3773
4428,Yelahanka,2 BHK,1100.0,2.0,70.0,2,6363
4429,Ambalipura,2 BHK,896.0,2.0,30.13,2,3362
4431,BTM 2nd Stage,2 BHK,1200.0,2.0,35.0,2,2916
4436,Sarjapur,2 BHK,1500.0,2.0,30.0,2,2000
4438,other,2 BHK,1096.0,2.0,48.0,2,4379
4439,other,2 Bedroom,580.0,2.0,95.0,2,16379
4440,other,2 BHK,1094.0,2.0,44.0,2,4021
4441,other,2 BHK,1100.0,2.0,49.0,2,4454
4444,Nagarbhavi,2 BHK,1145.0,2.0,40.0,2,3493
4449,Kengeri,2 BHK,918.0,2.0,27.54,2,3000
4450,Chandapura,1 BHK,645.0,1.0,16.45,1,2550
4452,Thigalarapalya,2 BHK,1207.0,2.0,62.0,2,5136
4454,Kaggalipura,2 BHK,950.0,2.0,50.0,2,5263
4456,Electronic City,2 BHK,1070.0,2.0,55.0,2,5140
4459,Marathahalli,2 BHK,1360.0,2.0,103.0,2,7573
4464,Sarjapur  Road,2 BHK,985.0,2.0,49.0,2,4974
4466,7th Phase JP Nagar,2 BHK,1050.0,2.0,75.0,2,7142
4469,Ramagondanahalli,2 BHK,1253.0,2.0,52.66,2,4202
4472,other,2 BHK,1086.0,2.0,47.5,2,4373
4475,Sarjapur  Road,2 BHK,1418.0,2.0,78.0,2,5500
4476,Kalena Agrahara,2 BHK,1270.0,2.0,100.0,2,7874
4478,other,2 BHK,1150.0,2.0,74.0,2,6434
4479,Ramamurthy Nagar,2 Bedroom,600.0,3.0,45.0,2,7500
4482,other,2 BHK,1200.0,2.0,75.0,2,6250
4486,Whitefield,1 BHK,624.0,1.0,35.0,1,5608
4487,Electronic City,2 BHK,1060.0,2.0,58.0,2,5471
4489,Whitefield,2 Bedroom,1200.0,2.0,45.0,2,3750
4492,KR Puram,2 BHK,950.0,2.0,40.0,2,4210
4493,Channasandra,2 Bedroom,3040.0,2.0,48.0,2,1578
4495,Vishwapriya Layout,2 BHK,1235.0,2.0,60.0,2,4858
4496,Budigere,1 BHK,722.0,1.0,46.0,1,6371
4498,Sarjapur  Road,2 BHK,1200.0,2.0,93.0,2,7750
4501,Marathahalli,2 BHK,1220.0,2.0,58.5,2,4795
4502,Nagavarapalya,1 BHK,705.0,1.0,52.5,1,7446
4504,Yelahanka,2 Bedroom,1200.0,2.0,70.0,2,5833
4508,other,2 BHK,1113.0,2.0,46.0,2,4132
4509,other,2 Bedroom,1500.0,2.0,203.0,2,13533
4515,Kodigehalli,2 BHK,1200.0,2.0,48.0,2,4000
4517,Bommasandra,2 BHK,1015.0,2.0,40.0,2,3940
4518,Raja Rajeshwari Nagar,2 BHK,1120.0,2.0,37.95,2,3388
4519,Hoodi,1 BHK,706.0,1.0,48.24,1,6832
4526,Kanakpura Road,2 BHK,1290.0,2.0,80.0,2,6201
4527,Akshaya Nagar,2 BHK,1200.0,2.0,50.0,2,4166
4528,Hormavu,2 BHK,1150.0,2.0,53.11,2,4618
4531,other,2 BHK,935.0,2.0,32.73,2,3500
4533,Sarjapur  Road,2 BHK,1260.0,2.0,53.0,2,4206
4536,Marathahalli,2 BHK,950.0,2.0,45.68,2,4808
4537,other,2 Bedroom,600.0,3.0,85.0,2,14166
4542,Sarjapur  Road,2 BHK,1115.0,2.0,60.0,2,5381
4544,Whitefield,2 BHK,1109.0,2.0,41.49,2,3741
4548,9th Phase JP Nagar,2 BHK,1005.0,2.0,43.0,2,4278
4549,Kengeri,1 BHK,416.0,1.0,19.5,1,4687
4550,1st Phase JP Nagar,2 BHK,1394.0,2.0,100.0,2,7173
4554,Thanisandra,2 BHK,1265.0,2.0,82.0,2,6482
4555,other,2 BHK,1140.0,2.0,52.0,2,4561
4556,other,2 BHK,1050.0,2.0,40.0,2,3809
4557,Thanisandra,2 BHK,1100.0,2.0,48.0,2,4363
4558,Varthur,2 BHK,1012.0,2.0,59.0,2,5830
4560,Yelahanka,2 BHK,1326.0,2.0,57.0,2,4298
4563,Chikkalasandra,2 BHK,1070.0,2.0,42.8,2,4000
4565,Bhoganhalli,2 BHK,910.2,2.0,80.64,2,8859
4566,Kogilu,2 BHK,1140.0,2.0,50.66,2,4443
4569,Kanakapura,2 BHK,945.0,2.0,47.0,2,4973
4572,Marathahalli,1 BHK,615.0,1.0,44.0,1,7154
4573,Ramamurthy Nagar,2 Bedroom,1110.0,2.0,65.0,2,5855
4574,Haralur Road,1 BHK,575.0,1.0,88.0,1,15304
4575,Electronic City,2 BHK,1025.0,2.0,54.1,2,5278
4581,Doddathoguru,2 BHK,1140.0,2.0,32.0,2,2807
4582,Raja Rajeshwari Nagar,2 BHK,1608.0,2.0,85.0,2,5286
4585,Harlur,2 BHK,1200.0,2.0,52.0,2,4333
4589,other,2 Bedroom,1200.0,3.0,85.0,2,7083
4590,Kalyan nagar,2 BHK,1080.0,2.0,73.0,2,6759
4591,other,2 Bedroom,1200.0,2.0,34.0,2,2833
4592,Akshaya Nagar,2 BHK,1092.0,2.0,60.0,2,5494
4594,KR Puram,2 BHK,1156.0,2.0,72.0,2,6228
4595,Bellandur,2 BHK,924.0,2.0,35.11,2,3799
4596,Thubarahalli,2 BHK,1330.0,2.0,75.0,2,5639
4598,Chandapura,2 BHK,985.0,2.0,25.12,2,2550
4601,other,2 Bedroom,1290.0,1.0,225.0,2,17441
4602,Kodigehalli,1 BHK,655.0,1.0,53.0,1,8091
4608,Gottigere,2 BHK,1235.0,2.0,63.0,2,5101
4609,Anandapura,2 Bedroom,900.0,2.0,48.0,2,5333
4610,Thanisandra,1 BHK,662.0,1.0,42.0,1,6344
4612,Whitefield,2 BHK,1215.0,2.0,62.0,2,5102
4613,Bisuvanahalli,2 BHK,845.0,2.0,37.0,2,4378
4615,other,2 BHK,1000.0,2.0,48.0,2,4800
4621,other,2 BHK,1095.0,2.0,38.52,2,3517
4622,9th Phase JP Nagar,2 BHK,835.0,2.0,37.0,2,4431
4624,Thigalarapalya,2 BHK,1418.0,2.0,106.0,2,7475
4627,BTM 2nd Stage,2 BHK,1070.0,2.0,48.0,2,4485
4630,Electronics City Phase 1,1 BHK,755.0,1.0,42.41,1,5617
4633,Chandapura,1 BHK,645.0,1.0,16.45,1,2550
4637,Electronics City Phase 1,2 BHK,919.0,2.0,28.0,2,3046
4639,Sarjapur  Road,2 BHK,1346.0,2.0,71.32,2,5298
4640,Electronic City Phase II,2 BHK,1070.0,2.0,45.0,2,4205
4641,Begur Road,2 BHK,1225.0,2.0,35.52,2,2899
4643,Neeladri Nagar,1 BHK,640.0,1.0,20.5,1,3203
4645,Kanakapura,2 BHK,1190.0,2.0,39.0,2,3277
4647,Marathahalli,2 BHK,1350.0,2.0,89.0,2,6592
4648,Vittasandra,2 BHK,1404.0,2.0,68.8,2,4900
4650,Kanakpura Road,2 BHK,900.0,2.0,41.0,2,4555
4652,Dodda Nekkundi,2 BHK,1100.0,2.0,41.15,2,3740
4656,Raja Rajeshwari Nagar,2 BHK,1210.0,2.0,45.0,2,3719
4658,other,2 BHK,1252.0,2.0,55.0,2,4392
4663,7th Phase JP Nagar,2 BHK,1130.0,2.0,73.0,2,6460
4667,other,2 BHK,950.0,2.0,60.0,2,6315
4668,Marathahalli,2 BHK,1020.0,2.0,57.0,2,5588
4671,Sarjapur  Road,2 BHK,915.0,2.0,37.0,2,4043
4676,Marathahalli,2 BHK,1600.0,3.0,88.0,2,5500
4677,Uttarahalli,2 BHK,1280.0,2.0,75.0,2,5859
4679,Koramangala,2 BHK,1320.0,2.0,150.0,2,11363
4680,Hoodi,2 BHK,1257.0,2.0,69.0,2,5489
4681,Raja Rajeshwari Nagar,2 BHK,1240.0,2.0,53.27,2,4295
4684,Hulimavu,2 BHK,1255.0,2.0,66.0,2,5258
4685,Ananth Nagar,2 BHK,870.0,2.0,36.0,2,4137
4688,Electronic City,2 BHK,660.0,1.0,18.0,2,2727
4690,other,2 BHK,1155.0,2.0,56.0,2,4848
4691,R.T. Nagar,2 BHK,1235.0,2.0,65.0,2,5263
4693,CV Raman Nagar,2 BHK,1025.0,2.0,50.0,2,4878
4697,Hennur Road,2 BHK,1081.0,2.0,30.27,2,2800
4703,Sarjapur  Road,1 BHK,715.0,1.0,29.0,1,4055
4704,Sarjapur  Road,2 BHK,1230.0,2.0,94.5,2,7682
4705,Kaggadasapura,2 BHK,1035.0,2.0,45.5,2,4396
4709,Whitefield,2 BHK,1216.0,2.0,84.0,2,6907
4710,other,2 BHK,1450.0,2.0,62.63,2,4319
4711,Nagavarapalya,1 BHK,705.0,1.0,57.0,1,8085
4713,Anekal,2 Bedroom,1200.0,2.0,36.1,2,3008
4715,Sarjapur  Road,2 BHK,1043.0,2.0,39.5,2,3787
4716,Koramangala,2 BHK,1320.0,2.0,110.0,2,8333
4718,Varthur,2 BHK,1140.0,2.0,39.9,2,3500
4719,Kadugodi,2 BHK,1100.0,2.0,45.0,2,4090
4721,Chandapura,2 BHK,975.0,2.0,24.86,2,2549
4722,other,2 BHK,1365.0,3.0,60.0,2,4395
4723,Rajaji Nagar,2 BHK,1263.0,2.0,107.0,2,8471
4729,Kudlu,2 BHK,1143.0,2.0,55.0,2,4811
4731,Electronic City,2 BHK,660.0,1.0,15.0,2,2272
4732,Chandapura,2 BHK,700.0,1.0,19.0,2,2714
4735,Electronic City,2 BHK,1000.0,2.0,41.0,2,4100
4736,Gottigere,2 BHK,1000.0,2.0,35.0,2,3500
4737,Kengeri Satellite Town,2 BHK,818.0,2.0,26.0,2,3178
4740,Indira Nagar,2 BHK,1145.0,2.0,100.0,2,8733
4742,Sarjapur  Road,2 BHK,1145.0,2.0,62.0,2,5414
4745,Thanisandra,2 BHK,1200.0,2.0,46.0,2,3833
4749,Kanakpura Road,2 BHK,700.0,2.0,34.98,2,4997
4750,Bannerghatta Road,2 BHK,950.0,2.0,38.0,2,4000
4751,Banashankari,2 BHK,1041.0,2.0,36.44,2,3500
4752,Thubarahalli,2 BHK,1085.0,2.0,70.0,2,6451
4753,Anjanapura,2 BHK,1070.0,2.0,37.0,2,3457
4754,Raja Rajeshwari Nagar,2 BHK,1165.0,2.0,45.0,2,3862
4755,Bommasandra,2 BHK,1000.0,2.0,35.0,2,3500
4756,Horamavu Agara,2 BHK,1169.0,2.0,64.0,2,5474
4760,Kaval Byrasandra,2 BHK,997.0,2.0,53.0,2,5315
4761,Gunjur,2 BHK,1457.0,2.0,60.0,2,4118
4762,ISRO Layout,2 BHK,1000.0,2.0,60.0,2,6000
4763,KR Puram,2 Bedroom,1000.0,2.0,60.0,2,6000
4766,Lakshminarayana Pura,2 BHK,1165.0,2.0,75.0,2,6437
4772,Doddathoguru,1 BHK,750.0,1.0,25.5,1,3400
4776,Ambalipura,2 BHK,1230.0,2.0,66.25,2,5386
4777,Marathahalli,1 BHK,780.0,1.0,55.0,1,7051
4778,Bannerghatta Road,2 BHK,1220.0,2.0,80.0,2,6557
4779,Kanakpura Road,2 BHK,1110.0,2.0,43.0,2,3873
4783,Bannerghatta Road,2 BHK,1130.0,2.0,78.0,2,6902
4784,Electronic City,2 BHK,1213.0,2.0,59.32,2,4890
4785,Kengeri,2 BHK,900.0,2.0,45.0,2,5000
4786,Panathur,2 BHK,1199.0,2.0,85.0,2,7089
4789,Uttarahalli,1 BHK,661.0,1.0,36.0,1,5446
4790,other,2 BHK,1804.0,2.0,285.0,2,15798
4792,Kengeri Satellite Town,2 BHK,1030.0,2.0,50.0,2,4854
4795,Ramamurthy Nagar,2 Bedroom,1200.0,2.0,78.0,2,6500
4797,Nagarbhavi,1 BHK,300.0,1.0,20.0,1,6666
4799,R.T. Nagar,2 Bedroom,800.0,1.0,170.0,2,21250
4800,Panathur,2 BHK,1255.0,2.0,79.0,2,6294
4802,other,2 BHK,1100.0,2.0,45.0,2,4090
4803,Hennur Road,2 BHK,1480.0,2.0,65.0,2,4391
4804,Marathahalli,2 BHK,1358.0,2.0,81.0,2,5964
4805,Electronics City Phase 1,1 BHK,580.0,1.0,27.0,1,4655
4806,Choodasandra,2 BHK,1197.0,2.0,63.0,2,5263
4810,Hoodi,2 BHK,1132.0,2.0,67.9,2,5998
4812,other,2 BHK,814.0,2.0,55.0,2,6756
4814,Pattandur Agrahara,2 BHK,1302.0,2.0,66.0,2,5069
4817,other,2 BHK,1100.0,2.0,44.0,2,4000
4819,other,2 BHK,830.0,2.0,37.0,2,4457
4820,Electronic City,1 RK,435.0,1.0,19.5,1,4482
4822,Electronic City Phase II,2 BHK,1140.0,2.0,33.06,2,2900
4823,Kasavanhalli,2 BHK,1090.0,2.0,59.8,2,5486
4825,Thanisandra,2 BHK,965.0,2.0,67.0,2,6943
4826,Mysore Road,2 BHK,883.0,2.0,40.95,2,4637
4827,8th Phase JP Nagar,2 BHK,1062.0,2.0,42.47,2,3999
4828,Electronic City Phase II,2 BHK,1089.0,2.0,32.67,2,3000
4830,Hoodi,2 BHK,1108.0,2.0,87.0,2,7851
4831,Harlur,2 BHK,1197.0,2.0,79.0,2,6599
4832,Sarjapur  Road,2 BHK,1190.0,2.0,50.0,2,4201
4838,Whitefield,2 BHK,1400.0,2.0,80.0,2,5714
4840,other,2 BHK,1100.0,2.0,48.0,2,4363
4845,Vittasandra,2 BHK,1246.0,2.0,62.3,2,5000
4850,other,2 BHK,1367.0,2.0,62.0,2,4535
4852,Begur Road,2 BHK,1160.0,2.0,42.0,2,3620
4856,Raja Rajeshwari Nagar,2 BHK,1120.0,2.0,37.97,2,3390
4857,Kaggalipura,2 BHK,950.0,2.0,47.0,2,4947
4858,Basavangudi,2 BHK,1560.0,2.0,145.0,2,9294
4860,Kanakpura Road,2 BHK,1225.0,2.0,60.0,2,4897
4862,other,2 BHK,1340.0,2.0,77.0,2,5746
4864,Dodda Nekkundi,2 BHK,1155.0,2.0,46.0,2,3982
4865,Balagere,2 BHK,1205.0,2.0,70.0,2,5809
4866,Thanisandra,2 BHK,1140.0,2.0,36.0,2,3157
4867,Raja Rajeshwari Nagar,2 BHK,1140.0,2.0,38.65,2,3390
4869,Bellandur,2 BHK,1051.0,2.0,60.0,2,5708
4870,Uttarahalli,2 BHK,1134.0,2.0,45.36,2,4000
4873,other,2 BHK,1135.0,2.0,32.91,2,2899
4877,other,2 BHK,1220.0,2.0,48.79,2,3999
4881,other,2 BHK,1210.0,2.0,76.0,2,6280
4882,Ambalipura,2 BHK,1351.0,2.0,77.0,2,5699
4885,Haralur Road,2 BHK,1464.0,2.0,56.0,2,3825
4886,Attibele,1 BHK,418.0,1.0,12.0,1,2870
4887,Kanakpura Road,2 BHK,1339.0,2.0,62.0,2,4630
4890,other,2 BHK,1100.0,2.0,46.0,2,4181
4892,Marathahalli,2 BHK,1290.0,2.0,52.0,2,4031
4897,Hoodi,2 BHK,1430.0,2.0,110.0,2,7692
4898,Old Madras Road,2 BHK,935.0,2.0,45.0,2,4812
4903,other,2 BHK,1141.0,2.0,40.0,2,3505
4904,Shivaji Nagar,2 BHK,1554.0,3.0,130.0,2,8365
4909,other,2 BHK,1140.0,2.0,45.0,2,3947
4912,other,2 BHK,1065.0,2.0,58.0,2,5446
4916,Sector 7 HSR Layout,2 BHK,1342.0,2.0,115.0,2,8569
4917,HBR Layout,2 BHK,1004.0,2.0,49.0,2,4880
4918,Ramagondanahalli,2 BHK,1295.0,2.0,95.0,2,7335
4919,Thanisandra,2 BHK,1098.0,2.0,74.0,2,6739
4920,Kothanur,2 BHK,1070.0,2.0,45.5,2,4252
4921,Hosa Road,2 BHK,1016.0,2.0,40.0,2,3937
4923,Yelahanka,1 BHK,654.0,1.0,37.0,1,5657
4925,Yelachenahalli,2 BHK,1080.0,2.0,38.0,2,3518
4926,Vijayanagar,2 BHK,1046.0,2.0,75.0,2,7170
4930,Ramagondanahalli,2 BHK,1151.0,2.0,50.5,2,4387
4931,Electronic City,2 BHK,1125.0,2.0,58.0,2,5155
4932,Kammasandra,2 BHK,992.0,2.0,25.79,2,2599
4933,1st Block Jayanagar,2 BHK,1000.0,3.0,60.0,2,6000
4936,Harlur,2 BHK,1174.0,2.0,75.0,2,6388
4937,Sultan Palaya,2 BHK,1100.0,2.0,45.0,2,4090
4938,Raja Rajeshwari Nagar,2 BHK,1095.0,2.0,38.33,2,3500
4943,Kadugodi,2 BHK,1314.0,2.0,78.0,2,5936
4944,other,2 BHK,1290.0,2.0,40.63,2,3149
4945,Kaggadasapura,2 BHK,1010.0,2.0,55.0,2,5445
4946,Shivaji Nagar,2 Bedroom,2200.0,2.0,110.0,2,5000
4948,9th Phase JP Nagar,2 BHK,1050.0,2.0,39.0,2,3714
4949,7th Phase JP Nagar,2 Bedroom,1200.0,2.0,200.0,2,16666
4952,Sarjapur  Road,2 BHK,1067.0,2.0,60.0,2,5623
4953,NRI Layout,2 BHK,1060.0,2.0,35.0,2,3301
4954,Bommasandra,2 BHK,955.0,2.0,35.28,2,3694
4955,Thigalarapalya,2 BHK,1418.0,2.0,104.0,2,7334
4957,Anekal,2 BHK,700.0,1.0,19.4,2,2771
4958,Kanakpura Road,2 BHK,1366.0,2.0,83.0,2,6076
4959,Electronic City,2 BHK,1090.0,2.0,35.03,2,3213
4962,Electronics City Phase 1,2 BHK,950.0,2.0,33.0,2,3473
4963,Indira Nagar,2 BHK,1470.0,2.0,170.0,2,11564
4964,Yelahanka,2 BHK,1250.0,2.0,40.0,2,3200
4969,Vijayanagar,1 BHK,606.0,1.0,40.0,1,6600
4970,Gollarapalya Hosahalli,2 BHK,861.0,2.0,34.5,2,4006
4971,Devarachikkanahalli,2 BHK,1170.0,2.0,40.0,2,3418
4973,Marathahalli,2 BHK,1205.0,2.0,75.0,2,6224
4975,Rajaji Nagar,1 BHK,660.0,1.0,75.0,1,11363
4976,Dommasandra,2 BHK,1153.0,2.0,43.5,2,3772
4979,Vijayanagar,2 BHK,1200.0,2.0,62.0,2,5166
4981,Budigere,2 BHK,1139.0,2.0,60.0,2,5267
4985,Whitefield,1 BHK,650.0,1.0,25.0,1,3846
4986,other,2 BHK,1120.0,2.0,40.0,2,3571
4988,Varthur,2 BHK,1090.0,2.0,48.0,2,4403
4991,Kanakpura Road,2 BHK,700.0,2.0,40.0,2,5714
4992,Thanisandra,2 BHK,1437.0,2.0,71.13,2,4949
4995,Hennur Road,2 BHK,1036.0,2.0,59.45,2,5738
4997,Mico Layout,2 BHK,1125.0,2.0,40.0,2,3555
5000,Electronic City,2 BHK,660.0,1.0,16.0,2,2424
5005,7th Phase JP Nagar,2 BHK,1050.0,2.0,50.0,2,4761
5009,other,2 BHK,1100.0,2.0,47.0,2,4272
5010,other,2 Bedroom,1000.0,1.0,75.0,2,7500
5013,Electronics City Phase 1,2 BHK,940.0,2.0,49.0,2,5212
5014,BTM 2nd Stage,2 BHK,1280.0,2.0,80.0,2,6250
5020,Whitefield,1 RK,905.0,1.0,52.0,1,5745
5021,other,2 BHK,1176.0,2.0,44.0,2,3741
5024,Sahakara Nagar,2 BHK,1160.0,2.0,55.0,2,4741
5029,other,2 BHK,1170.0,2.0,86.0,2,7350
5031,Gottigere,2 BHK,1075.0,2.0,30.0,2,2790
5032,Hosa Road,2 BHK,972.0,2.0,40.0,2,4115
5034,Margondanahalli,2 Bedroom,555.0,1.0,37.0,2,6666
5036,other,2 BHK,850.0,2.0,75.0,2,8823
5040,other,2 BHK,1103.0,2.0,55.0,2,4986
5044,Uttarahalli,2 BHK,1090.0,2.0,45.0,2,4128
5046,other,2 BHK,1100.0,2.0,55.0,2,5000
5048,Battarahalli,2 BHK,1071.0,2.0,62.0,2,5788
5052,other,2 BHK,1150.0,2.0,125.0,2,10869
5054,Hormavu,2 BHK,1123.0,2.0,56.0,2,4986
5057,Lakshminarayana Pura,2 BHK,1145.0,2.0,75.0,2,6550
5059,Subramanyapura,2 BHK,950.0,2.0,55.0,2,5789
5060,other,2 BHK,1250.0,2.0,59.0,2,4720
5061,other,2 BHK,1115.0,2.0,46.0,2,4125
5064,Kalyan nagar,2 BHK,1280.0,2.0,48.0,2,3750
5065,Whitefield,2 BHK,1230.0,2.0,59.0,2,4796
5068,Vidyaranyapura,2 BHK,1100.0,2.0,54.0,2,4909
5071,Shampura,2 BHK,700.0,1.0,35.0,2,5000
5072,Uttarahalli,2 BHK,1050.0,2.0,42.0,2,4000
5073,Uttarahalli,2 BHK,1235.0,2.0,90.0,2,7287
5074,Yeshwanthpur,2 Bedroom,1200.0,2.0,63.0,2,5250
5075,Kengeri,2 BHK,900.0,2.0,30.0,2,3333
5076,Thanisandra,2 BHK,1146.0,2.0,38.0,2,3315
5078,Banashankari,1 BHK,2400.0,1.0,200.0,1,8333
5080,Devarachikkanahalli,1 BHK,615.0,1.0,24.0,1,3902
5081,Mysore Road,2 BHK,1070.0,2.0,49.65,2,4640
5087,Uttarahalli,2 BHK,1123.0,2.0,48.0,2,4274
5089,Kengeri,2 BHK,787.0,2.0,31.0,2,3939
5091,Seegehalli,2 BHK,1096.0,2.0,41.0,2,3740
5094,other,2 BHK,1130.0,2.0,52.0,2,4601
5095,Electronic City,1 BHK,550.0,1.0,12.0,1,2181
5096,Mahadevpura,2 BHK,1058.0,2.0,85.0,2,8034
5106,Whitefield,2 BHK,1205.0,2.0,40.0,2,3319
5108,Kanakpura Road,2 BHK,1339.0,2.0,71.5,2,5339
5109,Uttarahalli,2 BHK,938.0,2.0,35.0,2,3731
5110,other,1 BHK,450.0,1.0,25.0,1,5555
5111,BTM 2nd Stage,2 BHK,1100.0,2.0,70.0,2,6363
5113,Yelahanka,2 BHK,1060.0,2.0,40.0,2,3773
5114,Whitefield,2 BHK,1125.0,2.0,40.0,2,3555
5115,Whitefield,1 BHK,810.0,1.0,21.0,1,2592
5116,Bellandur,2 BHK,1060.0,2.0,65.0,2,6132
5119,other,2 BHK,1100.0,2.0,85.0,2,7727
5120,Rachenahalli,1 BHK,680.0,1.0,32.64,1,4800
5124,Kengeri,1 BHK,502.0,1.0,25.0,1,4980
5128,other,2 BHK,966.0,2.0,49.0,2,5072
5130,Haralur Road,2 BHK,1300.0,2.0,75.0,2,5769
5133,Vittasandra,2 BHK,1246.0,2.0,63.0,2,5056
5137,Kanakpura Road,2 BHK,1339.0,2.0,58.0,2,4331
5139,Channasandra,2 BHK,1104.0,2.0,35.5,2,3215
5140,Sultan Palaya,2 BHK,900.0,2.0,45.0,2,5000
5142,Kanakpura Road,1 BHK,670.0,1.0,35.0,1,5223
5143,Jakkur,2 BHK,1483.0,2.0,98.0,2,6608
5146,Hennur,2 BHK,1255.0,2.0,54.5,2,4342
5148,other,2 BHK,1036.0,2.0,110.0,2,10617
5150,Devarachikkanahalli,2 BHK,1230.0,2.0,58.0,2,4715
5151,Kanakpura Road,2 BHK,1340.0,2.0,60.0,2,4477
5154,Electronic City,2 BHK,919.0,2.0,40.0,2,4352
5155,other,2 BHK,1070.0,2.0,38.9,2,3635
5158,other,2 BHK,1041.0,2.0,36.44,2,3500
5161,Anjanapura,1 Bedroom,600.0,2.0,55.0,1,9166
5162,Nagarbhavi,1 BHK,710.0,2.0,40.0,1,5633
5169,Electronic City Phase II,2 BHK,1031.0,2.0,55.0,2,5334
5170,Balagere,2 BHK,1210.0,2.0,74.0,2,6115
5171,Anjanapura,2 BHK,950.0,2.0,40.0,2,4210
5173,Hosa Road,2 BHK,1161.0,2.0,55.15,2,4750
5174,Raja Rajeshwari Nagar,2 BHK,1303.0,2.0,44.17,2,3389
5175,Thigalarapalya,2 BHK,1418.0,2.0,105.0,2,7404
5176,Kengeri Satellite Town,2 Bedroom,1200.0,2.0,65.0,2,5416
5178,Bannerghatta Road,2 BHK,1015.0,2.0,48.0,2,4729
5180,Singasandra,2 BHK,1010.0,2.0,40.0,2,3960
5182,7th Phase JP Nagar,2 BHK,1275.0,2.0,87.0,2,6823
5184,Old Airport Road,2 BHK,946.0,2.0,58.0,2,6131
5185,other,2 BHK,1110.0,2.0,58.0,2,5225
5187,Hebbal,2 BHK,1088.0,2.0,61.45,2,5647
5189,Kadugodi,2 BHK,1030.0,2.0,35.02,2,3400
5190,9th Phase JP Nagar,2 BHK,660.0,2.0,27.0,2,4090
5193,Panathur,2 BHK,1205.0,2.0,62.9,2,5219
5195,other,2 BHK,1080.0,2.0,62.0,2,5740
5197,other,2 BHK,999.0,2.0,43.66,2,4370
5199,Kanakpura Road,2 BHK,1300.0,2.0,89.76,2,6904
5200,HRBR Layout,2 BHK,1265.0,2.0,78.0,2,6166
5201,Attibele,2 BHK,1200.0,2.0,42.0,2,3500
5203,other,2 BHK,1180.0,2.0,40.0,2,3389
5206,other,2 Bedroom,2800.0,2.0,650.0,2,23214
5207,Hosakerehalli,2 BHK,1085.0,2.0,41.23,2,3800
5210,other,2 BHK,1127.0,2.0,55.0,2,4880
5211,Kengeri Satellite Town,2 BHK,795.0,2.0,32.0,2,4025
5213,Bommasandra Industrial Area,2 BHK,1020.0,2.0,29.45,2,2887
5217,Kaikondrahalli,2 BHK,849.0,2.0,25.4,2,2991
